player_id,year,team,is_finals,games_played,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists,total_score,total_fantasy_points,total_percentage_played,avg_kicks,avg_marks,avg_handballs,avg_disposals,avg_goals,avg_behinds,avg_hit_outs,avg_tackles,avg_rebound_50s,avg_inside_50s,avg_clearances,avg_clangers,avg_free_kicks_for,avg_free_kicks_against,avg_contested_possessions,avg_uncontested_possessions,avg_contested_marks,avg_marks_inside_50,avg_one_percenters,avg_bounces,avg_goal_assists,avg_score,avg_fantasy_points,avg_percentage_played,id,player_name,player_full_name,first_name,last_name,born_date,debut_date,debut_age,last_date,last_age,height,weight,profile_pic,player_link,player_common_names,player_teams
43777,2002,Richmond Tigers,False,7,30.0,15.0,39.0,69.0,3.0,2.0,0.0,12.0,3.0,6.0,13.0,6.0,8.0,0.0,0.0,39.0,32.0,3.0,4.0,16.0,2.0,0.0,20,289,0.0,4.3,2.1,5.6,9.9,0.4,0.3,0.0,1.7,0.4,0.9,1.9,0.9,1.1,0.0,5.6,4.6,0.4,0.6,2.3,0.3,0.0,2.9,41.3,0.0,,,,,,,,,,,,,,,,
43780,2008,Carlton Blues,False,5,34.0,28.0,13.0,47.0,4.0,4.0,0.0,7.0,1.0,10.0,1.0,2.0,5.0,1.0,0.0,12.0,34.0,2.0,6.0,5.0,0.0,0.0,28,270,389.0,6.8,5.6,2.6,9.4,0.8,0.8,0.0,1.4,0.2,2.0,0.2,0.4,1.0,0.2,2.4,6.8,0.4,1.2,1.0,0.0,0.0,5.6,54.0,77.8,,,,,,,,,,,,,,,,
43802,2006,Port Adelaide Power,False,4,20.0,10.0,12.0,32.0,1.0,2.0,0.0,11.0,1.0,7.0,2.0,13.0,4.0,6.0,0.0,11.0,22.0,0.0,1.0,8.0,1.0,1.0,8,152,192.0,5.0,2.5,3.0,8.0,0.3,0.5,0.0,2.8,0.3,1.8,0.5,3.3,1.0,1.5,2.8,5.5,0.0,0.3,2.0,0.3,0.3,2.0,38.0,48.0,,,,,,,,,,,,,,,,
43815,2015,Carlton Blues,False,2,16.0,5.0,5.0,21.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,18.0,0.0,0.0,7.0,0.0,0.0,0,106,170.0,8.0,2.5,2.5,10.5,0.0,0.0,0.0,4.0,3.5,1.0,0.0,0.5,0.5,0.0,1.0,9.0,0.0,0.0,3.5,0.0,0.0,0.0,53.0,85.0,,,,,,,,,,,,,,,,
43812,2013,ST KILDA SAINTS,False,1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0,-6,50.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-6.0,50.0,,,,,,,,,,,,,,,,
43826,2023,Greater Western Sydney Giants,False,2,8.0,3.0,9.0,17.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,8.0,0.0,0.0,0,72,162.0,4.0,1.5,4.5,8.5,0.0,0.0,0.0,2.5,1.0,0.5,0.0,1.5,0.5,0.0,4.0,4.5,0.5,0.0,4.0,0.0,0.0,0.0,36.0,81.0,,,,,,,,,,,,,,,,
43830,2022,WEST COAST EAGLES,False,1,9.0,3.0,10.0,19.0,0.0,0.0,0.0,7.0,4.0,0.0,4.0,4.0,2.0,1.0,0.0,13.0,7.0,0.0,0.0,1.0,0.0,0.0,0,83,65.0,9.0,3.0,10.0,19.0,0.0,0.0,0.0,7.0,4.0,0.0,4.0,4.0,2.0,1.0,13.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,65.0,,,,,,,,,,,,,,,,
43837,2020,Sydney Swans,False,2,7.0,6.0,7.0,14.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,5.0,1.0,2.0,0.0,6.0,8.0,1.0,2.0,2.0,0.0,2.0,6,70,143.0,3.5,3.0,3.5,7.0,0.5,0.0,0.0,2.0,1.0,0.5,0.0,2.5,0.5,1.0,3.0,4.0,0.5,1.0,1.0,0.0,1.0,3.0,35.0,71.5,,,,,,,,,,,,,,,,
43841,2013,Fremantle Dockers,False,1,4.0,1.0,5.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0,37,93.0,4.0,1.0,5.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,93.0,,,,,,,,,,,,,,,,
43852,2018,St Kilda Saints,False,2,16.0,6.0,17.0,33.0,1.0,1.0,0.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,11.0,22.0,0.0,0.0,2.0,0.0,1.0,7,125,135.0,8.0,3.0,8.5,16.5,0.5,0.5,0.0,2.5,1.0,1.5,0.5,1.0,0.5,0.5,5.5,11.0,0.0,0.0,1.0,0.0,0.5,3.5,62.5,67.5,,,,,,,,,,,,,,,,
43873,2019,Port Adelaide Power,False,4,35.0,14.0,13.0,48.0,0.0,0.0,0.0,5.0,10.0,8.0,1.0,9.0,0.0,1.0,0.0,20.0,26.0,2.0,0.0,14.0,0.0,0.0,0,190,328.0,8.8,3.5,3.3,12.0,0.0,0.0,0.0,1.3,2.5,2.0,0.3,2.3,0.0,0.3,5.0,6.5,0.5,0.0,3.5,0.0,0.0,0.0,47.5,82.0,,,,,,,,,,,,,,,,
43901,2015,Gold Coast Suns,False,5,31.0,12.0,24.0,55.0,1.0,1.0,0.0,17.0,3.0,6.0,5.0,2.0,3.0,1.0,0.0,16.0,38.0,0.0,0.0,1.0,0.0,2.0,7,252,369.0,6.2,2.4,4.8,11.0,0.2,0.2,0.0,3.4,0.6,1.2,1.0,0.4,0.6,0.2,3.2,7.6,0.0,0.0,0.2,0.0,0.4,1.4,50.4,73.8,,,,,,,,,,,,,,,,
43905,2015,Collingwood Magpies,False,16,125.0,31.0,97.0,222.0,6.0,4.0,0.0,78.0,9.0,43.0,48.0,43.0,12.0,11.0,0.0,110.0,110.0,3.0,4.0,14.0,1.0,6.0,40,993,1114.0,7.8,1.9,6.1,13.9,0.4,0.3,0.0,4.9,0.6,2.7,3.0,2.7,0.8,0.7,6.9,6.9,0.2,0.3,0.9,0.1,0.4,2.5,62.1,69.6,,,,,,,,,,,,,,,,
43905,2016,Collingwood Magpies,False,20,184.0,81.0,181.0,365.0,16.0,14.0,0.0,71.0,17.0,60.0,42.0,52.0,13.0,18.0,0.0,133.0,236.0,7.0,12.0,19.0,1.0,15.0,110,1510,1621.0,9.2,4.1,9.1,18.3,0.8,0.7,0.0,3.6,0.9,3.0,2.1,2.6,0.7,0.9,6.7,11.8,0.4,0.6,1.0,0.1,0.8,5.5,75.5,81.1,,,,,,,,,,,,,,,,
43905,2017,Collingwood Magpies,False,14,139.0,60.0,126.0,265.0,14.0,8.0,1.0,47.0,10.0,46.0,34.0,25.0,10.0,9.0,5.0,103.0,169.0,6.0,11.0,14.0,4.0,9.0,92,1113,1141.0,9.9,4.3,9.0,18.9,1.0,0.6,0.1,3.4,0.7,3.3,2.4,1.8,0.7,0.6,7.4,12.1,0.4,0.8,1.0,0.3,0.6,6.6,79.5,81.5,,,,,,,,,,,,,,,,
43905,2018,Collingwood Magpies,False,17,196.0,72.0,94.0,290.0,36.0,16.0,0.0,45.0,9.0,65.0,35.0,44.0,14.0,9.0,12.0,115.0,174.0,14.0,33.0,15.0,8.0,14.0,232,1391,1374.0,11.5,4.2,5.5,17.1,2.1,0.9,0.0,2.6,0.5,3.8,2.1,2.6,0.8,0.5,6.8,10.2,0.8,1.9,0.9,0.5,0.8,13.6,81.8,80.8,,,,,,,,,,,,,,,,
43905,2018,Collingwood Magpies,True,4,36.0,20.0,12.0,48.0,12.0,6.0,0.0,3.0,0.0,7.0,4.0,9.0,2.0,6.0,0.0,18.0,33.0,3.0,12.0,6.0,1.0,3.0,78,266,333.0,9.0,5.0,3.0,12.0,3.0,1.5,0.0,0.8,0.0,1.8,1.0,2.3,0.5,1.5,4.5,8.3,0.8,3.0,1.5,0.3,0.8,19.5,66.5,83.3,,,,,,,,,,,,,,,,
43905,2019,Collingwood Magpies,False,16,202.0,80.0,81.0,283.0,34.0,22.0,0.0,33.0,3.0,60.0,33.0,47.0,19.0,13.0,4.0,126.0,151.0,10.0,30.0,13.0,7.0,13.0,226,1346,1295.0,12.6,5.0,5.1,17.7,2.1,1.4,0.0,2.1,0.2,3.8,2.1,2.9,1.2,0.8,7.9,9.4,0.6,1.9,0.8,0.4,0.8,14.1,84.1,80.9,,,,,,,,,,,,,,,,
43905,2019,Collingwood Magpies,True,1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,11,26.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,,,,,,,,,,,,,,,,
43905,2020,Collingwood Magpies,False,8,71.0,21.0,41.0,112.0,12.0,11.0,0.0,11.0,3.0,21.0,16.0,16.0,6.0,4.0,5.0,55.0,55.0,4.0,9.0,7.0,2.0,3.0,83,479,694.0,8.9,2.6,5.1,14.0,1.5,1.4,0.0,1.4,0.4,2.6,2.0,2.0,0.8,0.5,6.9,6.9,0.5,1.1,0.9,0.3,0.4,10.4,59.9,86.8,,,,,,,,,,,,,,,,
43905,2020,Collingwood Magpies,True,2,15.0,5.0,8.0,23.0,2.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,0.0,0.0,0.0,9.0,17.0,0.0,1.0,4.0,0.0,1.0,13,93,176.0,7.5,2.5,4.0,11.5,1.0,0.5,0.0,0.5,1.0,3.5,0.5,1.5,0.0,0.0,4.5,8.5,0.0,0.5,2.0,0.0,0.5,6.5,46.5,88.0,,,,,,,,,,,,,,,,
43905,2021,Collingwood Magpies,False,20,251.0,108.0,169.0,420.0,23.0,23.0,0.0,39.0,24.0,70.0,60.0,61.0,12.0,18.0,9.0,140.0,288.0,9.0,31.0,20.0,0.0,13.0,161,1690,1668.0,12.6,5.4,8.5,21.0,1.2,1.2,0.0,2.0,1.2,3.5,3.0,3.1,0.6,0.9,7.0,14.4,0.5,1.6,1.0,0.0,0.7,8.1,84.5,83.4,,,,,,,,,,,,,,,,
43905,2022,Collingwood Magpies,False,16,187.0,53.0,146.0,333.0,15.0,18.0,0.0,45.0,26.0,68.0,77.0,56.0,16.0,17.0,10.0,156.0,183.0,5.0,11.0,27.0,6.0,5.0,108,1265,1381.0,11.7,3.3,9.1,20.8,0.9,1.1,0.0,2.8,1.6,4.3,4.8,3.5,1.0,1.1,9.8,11.4,0.3,0.7,1.7,0.4,0.3,6.8,79.1,86.3,,,,,,,,,,,,,,,,
43905,2022,Collingwood Magpies,True,3,40.0,8.0,22.0,62.0,3.0,0.0,0.0,21.0,1.0,16.0,20.0,16.0,2.0,6.0,0.0,35.0,34.0,0.0,0.0,10.0,3.0,3.0,18,274,259.0,13.3,2.7,7.3,20.7,1.0,0.0,0.0,7.0,0.3,5.3,6.7,5.3,0.7,2.0,11.7,11.3,0.0,0.0,3.3,1.0,1.0,6.0,91.3,86.3,,,,,,,,,,,,,,,,
43905,2023,Collingwood Magpies,False,18,217.0,65.0,214.0,431.0,15.0,9.0,0.0,62.0,13.0,92.0,98.0,81.0,14.0,25.0,8.0,182.0,252.0,3.0,9.0,25.0,3.0,16.0,99,1560,1536.0,12.1,3.6,11.9,23.9,0.8,0.5,0.0,3.4,0.7,5.1,5.4,4.5,0.8,1.4,10.1,14.0,0.2,0.5,1.4,0.2,0.9,5.5,86.7,85.3,,,,,,,,,,,,,,,,
43905,2023,Collingwood Magpies,True,3,40.0,11.0,31.0,71.0,3.0,0.0,0.0,6.0,5.0,12.0,21.0,14.0,4.0,4.0,0.0,33.0,39.0,0.0,0.0,5.0,0.0,0.0,18,249,247.0,13.3,3.7,10.3,23.7,1.0,0.0,0.0,2.0,1.7,4.0,7.0,4.7,1.3,1.3,11.0,13.0,0.0,0.0,1.7,0.0,0.0,6.0,83.0,82.3,,,,,,,,,,,,,,,,
43915,2023,Sydney Swans,False,4,17.0,9.0,9.0,26.0,0.0,0.0,0.0,5.0,10.0,2.0,1.0,3.0,2.0,2.0,0.0,7.0,17.0,0.0,0.0,18.0,0.0,0.0,0,112,239.0,4.3,2.3,2.3,6.5,0.0,0.0,0.0,1.3,2.5,0.5,0.3,0.8,0.5,0.5,1.8,4.3,0.0,0.0,4.5,0.0,0.0,0.0,28.0,59.8,,,,,,,,,,,,,,,,
43930,2018,Western Bulldogs,False,5,27.0,18.0,17.0,44.0,5.0,6.0,0.0,15.0,1.0,3.0,1.0,14.0,3.0,4.0,0.0,10.0,37.0,2.0,10.0,2.0,0.0,1.0,36,256,382.0,5.4,3.6,3.4,8.8,1.0,1.2,0.0,3.0,0.2,0.6,0.2,2.8,0.6,0.8,2.0,7.4,0.4,2.0,0.4,0.0,0.2,7.2,51.2,76.4,,,,,,,,,,,,,,,,
43930,2023,Hawthorn Hawks,False,11,56.0,38.0,33.0,89.0,15.0,10.0,0.0,10.0,0.0,15.0,2.0,19.0,6.0,7.0,0.0,32.0,59.0,2.0,23.0,18.0,0.0,9.0,100,473,847.0,5.1,3.5,3.0,8.1,1.4,0.9,0.0,0.9,0.0,1.4,0.2,1.7,0.5,0.6,2.9,5.4,0.2,2.1,1.6,0.0,0.8,9.1,43.0,77.0,,,,,,,,,,,,,,,,
43949,2013,Hawthorn Hawks,False,3,21.0,16.0,18.0,39.0,3.0,2.0,24.0,2.0,0.0,10.0,2.0,5.0,0.0,1.0,0.0,11.0,28.0,4.0,4.0,4.0,1.0,1.0,20,196,226.0,7.0,5.3,6.0,13.0,1.0,0.7,8.0,0.7,0.0,3.3,0.7,1.7,0.0,0.3,3.7,9.3,1.3,1.3,1.3,0.3,0.3,6.7,65.3,75.3,,,,,,,,,,,,,,,,
43949,2016,Essendon Bombers,False,4,19.0,10.0,8.0,27.0,5.0,1.0,8.0,5.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,9.0,17.0,1.0,5.0,7.0,0.0,0.0,31,162,331.0,4.8,2.5,2.0,6.8,1.3,0.3,2.0,1.3,0.0,1.3,0.3,1.5,0.0,0.0,2.3,4.3,0.3,1.3,1.8,0.0,0.0,7.8,40.5,82.8,,,,,,,,,,,,,,,,
43966,2005,Collingwood Magpies,False,1,2.0,1.0,1.0,3.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0,28,68.0,2.0,1.0,1.0,3.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,68.0,,,,,,,,,,,,,,,,
43967,2003,Port Adelaide Power,False,2,5.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,1,20,59.0,2.5,0.5,1.0,3.5,0.0,0.5,0.0,0.0,0.0,1.5,0.5,1.0,0.0,0.5,3.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,10.0,29.5,,,,,,,,,,,,,,,,
43970,2007,Brisbane Lions,False,3,11.0,7.0,17.0,28.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,6.0,1.0,1.0,6,103,168.0,3.7,2.3,5.7,9.3,0.3,0.0,0.0,1.0,0.7,0.3,0.3,1.0,0.0,0.3,0.7,8.7,0.0,0.0,2.0,0.3,0.3,2.0,34.3,56.0,,,,,,,,,,,,,,,,
43999,2014,Melbourne Demons,False,14,75.0,30.0,65.0,140.0,9.0,6.0,0.0,27.0,14.0,16.0,16.0,21.0,8.0,6.0,0.0,64.0,80.0,0.0,7.0,8.0,5.0,2.0,60,603,814.0,5.4,2.1,4.6,10.0,0.6,0.4,0.0,1.9,1.0,1.1,1.1,1.5,0.6,0.4,4.6,5.7,0.0,0.5,0.6,0.4,0.1,4.3,43.1,58.1,,,,,,,,,,,,,,,,
43999,2015,Melbourne Demons,False,8,40.0,22.0,33.0,73.0,2.0,3.0,0.0,14.0,3.0,13.0,4.0,12.0,4.0,6.0,0.0,30.0,46.0,2.0,7.0,5.0,2.0,5.0,15,309,581.0,5.0,2.8,4.1,9.1,0.3,0.4,0.0,1.8,0.4,1.6,0.5,1.5,0.5,0.8,3.8,5.8,0.3,0.9,0.6,0.3,0.6,1.9,38.6,72.6,,,,,,,,,,,,,,,,
43999,2017,Melbourne Demons,False,6,45.0,18.0,51.0,96.0,0.0,1.0,0.0,23.0,4.0,16.0,4.0,19.0,2.0,5.0,0.0,34.0,63.0,0.0,1.0,4.0,4.0,3.0,1,371,454.0,7.5,3.0,8.5,16.0,0.0,0.2,0.0,3.8,0.7,2.7,0.7,3.2,0.3,0.8,5.7,10.5,0.0,0.2,0.7,0.7,0.5,0.2,61.8,75.7,,,,,,,,,,,,,,,,
43999,2018,Melbourne Demons,False,6,42.0,17.0,46.0,88.0,1.0,4.0,0.0,28.0,4.0,10.0,5.0,12.0,6.0,5.0,0.0,39.0,52.0,2.0,2.0,4.0,0.0,2.0,10,382,446.0,7.0,2.8,7.7,14.7,0.2,0.7,0.0,4.7,0.7,1.7,0.8,2.0,1.0,0.8,6.5,8.7,0.3,0.3,0.7,0.0,0.3,1.7,63.7,74.3,,,,,,,,,,,,,,,,
43999,2019,Melbourne Demons,False,5,48.0,23.0,37.0,85.0,0.0,0.0,0.0,11.0,9.0,8.0,11.0,9.0,3.0,2.0,0.0,32.0,50.0,0.0,0.0,0.0,0.0,1.0,0,328,372.0,9.6,4.6,7.4,17.0,0.0,0.0,0.0,2.2,1.8,1.6,2.2,1.8,0.6,0.4,6.4,10.0,0.0,0.0,0.0,0.0,0.2,0.0,65.6,74.4,,,,,,,,,,,,,,,,
44005,2014,Geelong Cats,False,5,21.0,2.0,17.0,38.0,1.0,0.0,0.0,13.0,3.0,8.0,4.0,3.0,4.0,0.0,0.0,15.0,22.0,0.0,0.0,1.0,1.0,3.0,6,165,225.0,4.2,0.4,3.4,7.6,0.2,0.0,0.0,2.6,0.6,1.6,0.8,0.6,0.8,0.0,3.0,4.4,0.0,0.0,0.2,0.2,0.6,1.2,33.0,45.0,,,,,,,,,,,,,,,,
44021,2001,Hawthorn Hawks,False,5,23.0,18.0,16.0,39.0,3.0,2.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,6.0,0.0,11.0,27.0,1.0,4.0,1.0,0.0,0.0,20,169,0.0,4.6,3.6,3.2,7.8,0.6,0.4,0.0,0.6,0.2,0.8,0.0,0.2,0.0,1.2,2.2,5.4,0.2,0.8,0.2,0.0,0.0,4.0,33.8,0.0,,,,,,,,,,,,,,,,
44023,2010,Sydney Swans,False,2,18.0,6.0,5.0,23.0,0.0,1.0,0.0,9.0,3.0,6.0,0.0,4.0,3.0,1.0,0.0,8.0,17.0,0.0,1.0,2.0,0.0,0.0,1,119,144.0,9.0,3.0,2.5,11.5,0.0,0.5,0.0,4.5,1.5,3.0,0.0,2.0,1.5,0.5,4.0,8.5,0.0,0.5,1.0,0.0,0.0,0.5,59.5,72.0,,,,,,,,,,,,,,,,
44023,2013,Port Adelaide Power,False,12,98.0,40.0,41.0,139.0,3.0,2.0,0.0,34.0,27.0,11.0,2.0,26.0,10.0,9.0,0.0,47.0,86.0,8.0,3.0,38.0,4.0,1.0,20,635,1017.0,8.2,3.3,3.4,11.6,0.3,0.2,0.0,2.8,2.3,0.9,0.2,2.2,0.8,0.8,3.9,7.2,0.7,0.3,3.2,0.3,0.1,1.7,52.9,84.8,,,,,,,,,,,,,,,,
44034,2014,Gold Coast Suns,False,3,7.0,1.0,4.0,11.0,0.0,0.0,0.0,7.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0,61,135.0,2.3,0.3,1.3,3.7,0.0,0.0,0.0,2.3,0.0,1.7,0.3,0.7,0.3,0.0,1.7,1.0,0.0,0.0,0.3,0.0,0.0,0.0,20.3,45.0,,,,,,,,,,,,,,,,
44038,2010,St Kilda Saints,False,3,14.0,2.0,5.0,19.0,0.0,1.0,0.0,9.0,1.0,7.0,1.0,6.0,0.0,4.0,0.0,7.0,12.0,1.0,1.0,1.0,0.0,0.0,1,83,166.0,4.7,0.7,1.7,6.3,0.0,0.3,0.0,3.0,0.3,2.3,0.3,2.0,0.0,1.3,2.3,4.0,0.3,0.3,0.3,0.0,0.0,0.3,27.7,55.3,,,,,,,,,,,,,,,,
44043,2010,Richmond Tigers,False,3,11.0,6.0,7.0,18.0,1.0,2.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,4.0,8,97,246.0,3.7,2.0,2.3,6.0,0.3,0.7,0.0,2.0,0.0,1.0,0.0,0.3,0.0,0.0,3.0,3.0,0.3,0.3,0.3,0.3,1.3,2.7,32.3,82.0,,,,,,,,,,,,,,,,
44047,2001,Collingwood Magpies,False,1,4.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0,24,0.0,4.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,
44052,2001,North Melbourne Kangaroos,False,1,3.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0,20,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,
44057,2007,Adelaide Crows,False,1,3.0,1.0,8.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,2.0,0.0,0.0,0,36,76.0,3.0,1.0,8.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,76.0,,,,,,,,,,,,,,,,
44061,2016,Sydney Swans,False,1,5.0,4.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1,33,71.0,5.0,4.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,71.0,,,,,,,,,,,,,,,,
44085,2020,North Melbourne Kangaroos,False,5,24.0,12.0,15.0,39.0,3.0,1.0,0.0,4.0,2.0,3.0,1.0,7.0,4.0,2.0,0.0,15.0,24.0,3.0,1.0,3.0,0.0,1.0,19,171,375.0,4.8,2.4,3.0,7.8,0.6,0.2,0.0,0.8,0.4,0.6,0.2,1.4,0.8,0.4,3.0,4.8,0.6,0.2,0.6,0.0,0.2,3.8,34.2,75.0,,,,,,,,,,,,,,,,
44091,2007,ST KILDA SAINTS,False,2,3.0,3.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0,32,104.0,1.5,1.5,1.5,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,52.0,,,,,,,,,,,,,,,,
44101,2010,Melbourne Demons,False,2,16.0,13.0,12.0,28.0,2.0,2.0,1.0,3.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,6.0,23.0,2.0,3.0,0.0,0.0,0.0,14,137,150.0,8.0,6.5,6.0,14.0,1.0,1.0,0.5,1.5,0.0,2.5,0.0,1.0,1.0,0.5,3.0,11.5,1.0,1.5,0.0,0.0,0.0,7.0,68.5,75.0,,,,,,,,,,,,,,,,
44106,2003,Melbourne Demons,False,2,1.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0,18,92.0,0.5,0.0,2.0,2.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.5,1.0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,9.0,46.0,,,,,,,,,,,,,,,,
44108,2021,St Kilda Saints,False,7,18.0,5.0,29.0,47.0,2.0,0.0,113.0,28.0,3.0,7.0,16.0,22.0,5.0,13.0,0.0,27.0,23.0,0.0,0.0,30.0,0.0,1.0,12,330,479.0,2.6,0.7,4.1,6.7,0.3,0.0,16.1,4.0,0.4,1.0,2.3,3.1,0.7,1.9,3.9,3.3,0.0,0.0,4.3,0.0,0.1,1.7,47.1,68.4,,,,,,,,,,,,,,,,
44117,2020,Greater Western Sydney Giants,False,1,4.0,2.0,3.0,7.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1,30,55.0,4.0,2.0,3.0,7.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,55.0,,,,,,,,,,,,,,,,
44126,2011,Port Adelaide Power,False,3,19.0,7.0,13.0,32.0,3.0,3.0,0.0,5.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,11.0,21.0,1.0,3.0,1.0,0.0,0.0,21,143,218.0,6.3,2.3,4.3,10.7,1.0,1.0,0.0,1.7,0.0,1.0,0.0,1.3,0.3,0.3,3.7,7.0,0.3,1.0,0.3,0.0,0.0,7.0,47.7,72.7,,,,,,,,,,,,,,,,
44131,2008,Adelaide Crows,False,3,16.0,8.0,11.0,27.0,1.0,0.0,0.0,8.0,0.0,5.0,0.0,6.0,3.0,1.0,0.0,9.0,18.0,1.0,1.0,3.0,3.0,2.0,6,132,132.0,5.3,2.7,3.7,9.0,0.3,0.0,0.0,2.7,0.0,1.7,0.0,2.0,1.0,0.3,3.0,6.0,0.3,0.3,1.0,1.0,0.7,2.0,44.0,44.0,,,,,,,,,,,,,,,,
44141,2020,Geelong Cats,False,1,3.0,3.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1,27,62.0,3.0,3.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,27.0,62.0,,,,,,,,,,,,,,,,
