player_id,year,team,games_played,feat_prev_cpi,feat_prev_disposals,feat_prev_goals,feat_prev_games,feat_career_seasons,feat_position_proxy,target_is_top_disposal,target_is_top_goal,target_is_top_cpi,target_cpi_raw
43260,2020,Richmond Tigers,-13,,,,,0,General,0,0,0,22.050000000000004
43260,2021,Richmond Tigers,-21,22.050000000000004,9.8,1.1,-13.0,1,General,0,0,0,23.799999999999997
43260,2022,Richmond Tigers,-7,23.799999999999997,10.6,0.9,-21.0,2,General,0,0,0,15.25
43261,2018,Geelong Cats,3,,,,,0,General,0,0,0,35.7
43261,2019,Geelong Cats,1,35.7,12.7,1.0,3.0,1,Ruck,0,0,0,30.0
43261,2020,St Kilda Saints,1,30.0,11.0,1.0,1.0,2,Ruck,0,0,0,10.0
43262,2002,Geelong Cats,12,,,,,0,General,0,0,0,19.6
43262,2003,Geelong Cats,22,19.6,8.3,0.8,12.0,1,General,0,0,0,37.75
43262,2004,Geelong Cats,18,37.75,14.9,1.2,22.0,2,General,0,0,0,37.35000000000001
43262,2005,Geelong Cats,22,37.35000000000001,13.9,1.7,18.0,3,Forward,0,0,0,41.2
43262,2006,Geelong Cats,21,41.2,18.5,1.2,22.0,4,General,0,0,0,40.05
43262,2007,Geelong Cats,22,40.05,16.9,1.7,21.0,5,Forward,1,0,1,54.3
43262,2008,Geelong Cats,18,54.3,26.6,1.2,22.0,6,General,1,0,1,62.45000000000001
43262,2009,Geelong Cats,19,62.45000000000001,28.2,1.3,18.0,7,General,1,0,1,64.7
43262,2010,Geelong Cats,21,64.7,34.4,1.3,19.0,8,Forward,1,1,1,65.7
43262,2011,Gold Coast Suns,20,65.7,31.4,2.1,21.0,9,Forward,1,0,1,64.7
43262,2012,Gold Coast Suns,20,64.7,30.3,0.9,20.0,10,Midfielder,1,0,1,68.64999999999999
43262,2013,Gold Coast Suns,21,68.64999999999999,33.8,1.3,20.0,11,General,1,0,1,64.05000000000001
43262,2014,Gold Coast Suns,15,64.05000000000001,31.2,1.3,21.0,12,General,1,0,1,68.20000000000002
43262,2015,Gold Coast Suns,6,68.20000000000002,32.1,1.6,15.0,13,General,0,0,1,53.949999999999996
43262,2016,Gold Coast Suns,14,53.949999999999996,22.8,1.7,6.0,14,General,1,0,1,60.25
43262,2017,Gold Coast Suns,14,60.25,27.0,0.7,14.0,15,Midfielder,1,0,1,67.85
43262,2018,Geelong Cats,18,67.85,33.0,0.6,14.0,16,Midfielder,1,0,1,57.0
43262,2019,Geelong Cats,21,57.0,29.2,0.9,18.0,17,Midfielder,0,0,0,47.50000000000001
43262,2020,Geelong Cats,8,47.50000000000001,20.5,1.6,21.0,18,Forward,0,0,0,32.5
43263,2002,SYDNEY SWANS,4,,,,,0,General,0,0,0,10.500000000000002
43263,2003,SYDNEY SWANS,2,10.500000000000002,4.8,0.0,4.0,1,General,0,0,0,7.75
43263,2004,SYDNEY SWANS,19,7.75,4.5,0.0,2.0,2,General,0,0,0,18.400000000000002
43263,2005,SYDNEY SWANS,21,18.400000000000002,9.4,0.1,19.0,3,General,0,0,0,34.15
43263,2006,SYDNEY SWANS,21,34.15,15.4,0.4,21.0,4,Midfielder,0,0,0,34.4
43263,2007,SYDNEY SWANS,20,34.4,14.8,0.4,21.0,5,Midfielder,0,0,0,34.800000000000004
43263,2008,SYDNEY SWANS,20,34.800000000000004,15.3,0.4,20.0,6,Midfielder,0,0,0,28.549999999999997
43263,2009,SYDNEY SWANS,13,28.549999999999997,14.1,0.2,20.0,7,General,0,0,0,29.3
43264,2005,geelong cats,3,,,,,0,General,0,0,0,25.4
43264,2006,geelong cats,7,25.4,7.0,2.3,3.0,1,Forward,0,0,0,18.95
43264,2007,geelong cats,18,18.95,8.0,0.6,7.0,2,General,0,0,0,25.700000000000003
43264,2011,gold coast suns,2,25.700000000000003,9.1,1.6,18.0,3,Forward,0,0,0,19.25
43265,2001,Port Adelaide Power,12,,,,,0,General,0,0,0,10.800000000000002
43265,2005,St Kilda Saints,20,10.800000000000002,4.0,0.3,12.0,1,General,0,0,0,25.099999999999998
43265,2006,St Kilda Saints,19,25.099999999999998,11.2,0.6,20.0,2,Ruck,0,0,0,18.849999999999998
43265,2007,Carlton Blues,20,18.849999999999998,8.4,0.3,19.0,3,Ruck,0,0,0,20.099999999999998
43265,2008,Carlton Blues,1,20.099999999999998,9.4,0.2,20.0,4,Ruck,0,0,0,20.0
43266,2014,St Kilda Saints,3,,,,,0,General,0,0,0,20.349999999999998
43266,2015,St Kilda Saints,7,20.349999999999998,8.7,0.3,3.0,1,General,0,0,0,24.7
43266,2016,St Kilda Saints,16,24.7,11.9,0.0,7.0,2,General,0,0,0,36.800000000000004
43266,2017,St Kilda Saints,18,36.800000000000004,17.8,0.4,16.0,3,General,0,0,0,39.5
43266,2018,St Kilda Saints,12,39.5,20.3,0.6,18.0,4,General,0,0,0,42.050000000000004
43266,2019,St Kilda Saints,19,42.050000000000004,21.5,0.3,12.0,5,Midfielder,0,0,0,35.35000000000001
43266,2020,Fremantle Dockers,7,35.35000000000001,16.2,0.3,19.0,6,General,1,0,0,36.95000000000001
43266,2021,Fremantle Dockers,18,36.95000000000001,19.1,0.0,7.0,7,General,0,0,0,33.400000000000006
43266,2022,Fremantle Dockers,18,33.400000000000006,17.9,0.1,18.0,8,General,0,0,0,42.5
43266,2023,Carlton Blues,22,42.5,21.3,0.3,18.0,9,Defender,1,0,0,44.199999999999996
43266,2024,Carlton Blues,22,44.199999999999996,23.4,0.3,22.0,10,Defender,1,0,0,47.6
43266,2025,Carlton Blues,19,47.6,22.3,1.2,22.0,11,Forward,0,0,0,40.94999999999999
43267,2016,Western Bulldogs,11,,,,,0,General,0,0,0,31.099999999999998
43267,2017,Western Bulldogs,10,31.099999999999998,16.3,0.0,11.0,1,Defender,0,0,0,35.2
43267,2018,Western Bulldogs,6,35.2,15.4,0.4,10.0,2,Defender,0,0,0,29.800000000000004
43267,2019,Brisbane Lions,8,29.800000000000004,15.0,0.0,6.0,3,Defender,0,0,0,22.900000000000002
43267,2020,Brisbane Lions,1,22.900000000000002,11.0,0.0,8.0,4,Defender,0,0,0,8.0
43267,2021,Brisbane Lions,15,8.0,5.0,0.0,1.0,5,Defender,0,0,0,28.05
43267,2022,Brisbane Lions,18,28.05,14.5,0.0,15.0,6,Defender,0,0,0,26.05
43268,2007,North Melbourne Kangaroos,2,,,,,0,General,0,0,0,15.25
43268,2009,North Melbourne Kangaroos,6,15.25,6.5,0.0,2.0,1,General,0,0,0,38.9
43268,2010,North Melbourne Kangaroos,15,38.9,17.0,1.0,6.0,2,General,0,0,0,42.2
43268,2011,North Melbourne Kangaroos,21,42.2,19.9,0.7,15.0,3,General,0,0,0,45.85
43268,2012,North Melbourne Kangaroos,18,45.85,19.9,0.8,21.0,4,Midfielder,0,0,0,40.65
43268,2013,North Melbourne Kangaroos,20,40.65,19.1,0.9,18.0,5,Midfielder,0,0,0,38.300000000000004
43268,2014,North Melbourne Kangaroos,22,38.300000000000004,18.1,0.7,20.0,6,General,0,0,0,31.05
43269,2012,Greater Western Sydney Giants,15,,,,,0,General,0,0,0,40.650000000000006
43269,2013,Greater Western Sydney Giants,16,40.650000000000006,19.9,0.3,15.0,1,Midfielder,0,0,0,44.0
43269,2014,Collingwood Magpies,12,44.0,21.3,0.4,16.0,2,Midfielder,0,0,0,37.0
43269,2015,Collingwood Magpies,18,37.0,19.2,0.2,12.0,3,Midfielder,1,0,1,55.4
43269,2016,Collingwood Magpies,14,55.4,27.4,0.4,18.0,4,Midfielder,1,0,1,54.35
43269,2017,Collingwood Magpies,22,54.35,27.7,0.4,14.0,5,Midfielder,1,0,1,61.94999999999999
43269,2018,Collingwood Magpies,19,61.94999999999999,29.5,0.4,22.0,6,Midfielder,1,0,1,53.3
43269,2019,Collingwood Magpies,10,53.3,26.5,0.3,19.0,7,Midfielder,1,0,1,53.550000000000004
43269,2020,Collingwood Magpies,17,53.550000000000004,24.7,0.3,10.0,8,Midfielder,1,0,1,50.4
43269,2021,Collingwood Magpies,14,50.4,22.9,0.5,17.0,9,Midfielder,1,0,1,56.150000000000006
43269,2022,Collingwood Magpies,17,56.150000000000006,27.3,0.1,14.0,10,Midfielder,0,0,1,46.35
43269,2023,Collingwood Magpies,22,46.35,22.6,0.1,17.0,11,Midfielder,0,0,0,42.4
43269,2024,Sydney Swans,19,42.4,18.6,0.6,22.0,12,Midfielder,0,0,0,39.00000000000001
43269,2025,Sydney Swans,4,39.00000000000001,17.2,1.1,19.0,13,Midfielder,0,0,0,25.200000000000003
43270,2004,Brisbane Lions,2,,,,,0,General,0,0,0,16.5
43270,2005,Brisbane Lions,22,16.5,6.5,1.0,2.0,1,General,0,0,0,27.45
43270,2006,Brisbane Lions,8,27.45,12.6,0.2,22.0,2,Defender,0,0,0,39.79999999999999
43270,2007,Brisbane Lions,22,39.79999999999999,18.4,0.1,8.0,3,Defender,0,0,0,44.45
43270,2008,Brisbane Lions,21,44.45,20.7,0.5,22.0,4,General,0,0,0,37.300000000000004
43270,2009,Brisbane Lions,15,37.300000000000004,16.4,0.3,21.0,5,General,0,0,0,43.25
43270,2010,Brisbane Lions,9,43.25,20.2,0.3,15.0,6,Defender,0,0,0,29.450000000000003
43270,2011,Brisbane Lions,20,29.450000000000003,15.4,0.2,9.0,7,Defender,0,0,0,41.150000000000006
43270,2012,Brisbane Lions,21,41.150000000000006,20.1,0.3,20.0,8,Defender,0,0,0,39.800000000000004
43270,2013,Brisbane Lions,22,39.800000000000004,19.2,0.1,21.0,9,Defender,0,0,0,41.45
43270,2014,Brisbane Lions,22,41.45,20.1,0.1,22.0,10,Defender,0,0,0,35.4
43270,2015,Brisbane Lions,21,35.4,18.5,0.1,22.0,11,Defender,0,0,0,31.100000000000005
43270,2016,Western Bulldogs,7,31.100000000000005,12.3,0.8,21.0,12,General,0,0,0,26.0
43271,2006,Western Bulldogs,2,,,,,0,General,0,0,0,21.5
43271,2007,Western Bulldogs,11,21.5,9.0,0.0,2.0,1,General,0,0,0,19.849999999999998
43271,2008,Western Bulldogs,17,19.849999999999998,7.9,0.1,11.0,2,General,0,0,0,27.9
43271,2009,Western Bulldogs,12,27.9,13.7,0.1,17.0,3,General,0,0,0,23.45
43271,2010,Western Bulldogs,10,23.45,11.8,0.3,12.0,4,General,0,0,0,23.999999999999996
43271,2011,Western Bulldogs,4,23.999999999999996,11.6,0.2,10.0,5,General,0,0,0,28.900000000000002
43271,2012,Western Bulldogs,17,28.900000000000002,13.8,0.0,4.0,6,Defender,0,0,0,28.65
43271,2013,Western Bulldogs,12,28.65,13.6,0.4,17.0,7,General,0,0,0,25.300000000000004
43271,2014,Greater Western Sydney Giants,5,25.300000000000004,10.2,1.0,12.0,8,General,0,0,0,21.8
43272,2018,NORTH MELBOURNE KANGAROOS,11,,,,,0,General,0,0,0,37.8
43272,2019,NORTH MELBOURNE KANGAROOS,7,37.8,21.2,0.3,11.0,1,Midfielder,0,0,0,32.2
43272,2020,NORTH MELBOURNE KANGAROOS,6,32.2,17.7,0.3,7.0,2,Defender,0,0,0,18.200000000000003
43273,2017,Gold Coast Suns,13,,,,,0,General,0,0,0,29.549999999999997
43273,2018,Gold Coast Suns,16,29.549999999999997,11.7,1.1,13.0,1,General,0,0,0,31.85
43273,2019,Gold Coast Suns,12,31.85,14.8,0.4,16.0,2,General,0,0,0,33.04999999999999
43273,2020,Gold Coast Suns,16,33.04999999999999,16.7,0.7,12.0,3,General,0,0,0,31.4
43273,2021,Gold Coast Suns,17,31.4,14.2,0.8,16.0,4,General,0,0,0,33.49999999999999
43273,2022,Gold Coast Suns,22,33.49999999999999,15.4,0.7,17.0,5,General,0,0,0,36.65
43273,2023,Gold Coast Suns,21,36.65,16.0,1.1,22.0,6,General,0,0,0,36.699999999999996
43273,2024,Gold Coast Suns,17,36.699999999999996,17.7,1.0,21.0,7,General,0,0,0,35.050000000000004
43273,2025,Gold Coast Suns,22,35.050000000000004,15.6,1.3,17.0,8,Forward,0,0,0,35.00000000000001
43274,2018,West Coast Eagles,3,,,,,0,General,0,0,0,32.5
43274,2020,West Coast Eagles,8,32.5,13.7,0.3,3.0,1,General,0,0,0,17.700000000000003
43274,2021,West Coast Eagles,2,17.700000000000003,8.9,0.3,8.0,2,General,0,0,0,3.5
43274,2022,West Coast Eagles,1,3.5,2.0,0.0,2.0,3,General,0,0,0,12.5
43275,2014,Brisbane Lions,21,,,,,0,General,0,0,0,38.3
43275,2015,Brisbane Lions,11,38.3,17.6,0.3,21.0,1,General,0,0,0,26.25
43275,2016,Collingwood Magpies,15,26.25,14.3,0.2,11.0,2,Defender,0,0,0,32.8
43275,2017,Collingwood Magpies,8,32.8,15.8,0.7,15.0,3,General,0,0,0,30.700000000000003
43275,2018,Collingwood Magpies,9,30.700000000000003,15.6,0.1,8.0,4,General,0,0,0,34.800000000000004
43275,2019,Collingwood Magpies,13,34.800000000000004,18.2,0.4,9.0,5,General,0,0,0,32.1
43275,2020,Fremantle Dockers,16,32.1,17.2,0.0,13.0,6,Defender,0,0,0,29.400000000000002
43275,2021,Fremantle Dockers,22,29.400000000000002,16.6,0.0,16.0,7,General,0,0,0,35.2
43275,2022,Fremantle Dockers,21,35.2,18.8,0.0,22.0,8,Defender,0,0,0,39.39999999999999
43275,2023,Fremantle Dockers,20,39.39999999999999,21.4,0.2,21.0,9,General,0,0,0,37.949999999999996
43275,2024,Fremantle Dockers,20,37.949999999999996,19.8,0.2,20.0,10,General,0,0,0,35.75
43275,2025,Fremantle Dockers,3,35.75,17.0,0.0,20.0,11,Defender,0,0,0,18.45
43276,2022,Greater Western Sydney Giants,4,,,,,0,General,0,0,0,21.65
43276,2024,Greater Western Sydney Giants,8,21.65,9.5,0.0,4.0,1,General,0,0,0,23.0
43276,2025,Greater Western Sydney Giants,12,23.0,10.3,0.0,8.0,2,Defender,0,0,0,20.950000000000003
43277,2016,Sydney Swans,10,,,,,0,General,0,0,0,28.150000000000002
43277,2017,Sydney Swans,3,28.150000000000002,14.7,0.0,10.0,1,Defender,0,0,0,23.650000000000002
43277,2018,Sydney Swans,11,23.650000000000002,11.7,0.0,3.0,2,Defender,0,0,0,32.15
43277,2019,Sydney Swans,22,32.15,16.4,0.1,11.0,3,Defender,0,0,0,29.799999999999997
43277,2020,Sydney Swans,14,29.799999999999997,15.7,0.0,22.0,4,Defender,0,0,0,20.850000000000005
43277,2021,Port Adelaide Power,22,20.850000000000005,9.6,0.2,14.0,5,General,0,0,0,29.95
43277,2022,Port Adelaide Power,19,29.95,15.4,0.0,22.0,6,Defender,0,0,0,24.049999999999997
43277,2023,Port Adelaide Power,22,24.049999999999997,13.3,0.0,19.0,7,Defender,0,0,0,23.2
43277,2024,Port Adelaide Power,22,23.2,12.0,0.0,22.0,8,Defender,0,0,0,29.849999999999998
43277,2025,Port Adelaide Power,22,29.849999999999998,14.3,0.0,22.0,9,Defender,0,0,0,31.449999999999992
43278,2006,Brisbane Lions,1,,,,,0,General,0,0,0,26.5
43278,2007,Brisbane Lions,4,26.5,10.0,0.0,1.0,1,General,0,0,0,24.200000000000003
43279,2012,Gold Coast Suns,1,,,,,0,General,0,0,0,38.0
43279,2013,Gold Coast Suns,3,38.0,15.0,0.0,1.0,1,Defender,0,0,0,18.4
43280,2008,st kilda saints,3,,,,,0,General,0,0,0,15.35
43281,2018,WEST COAST EAGLES,2,,,,,0,General,0,0,0,23.75
43281,2019,WEST COAST EAGLES,21,23.75,10.5,0.0,2.0,1,General,0,0,0,27.400000000000002
43281,2020,WEST COAST EAGLES,14,27.400000000000002,10.1,1.0,21.0,2,General,0,0,0,24.800000000000008
43281,2021,WEST COAST EAGLES,21,24.800000000000008,8.4,1.1,14.0,3,General,0,0,0,27.05
43281,2023,WEST COAST EAGLES,23,27.05,10.1,1.3,21.0,4,Forward,0,1,0,30.35
43281,2024,WEST COAST EAGLES,11,30.35,10.3,2.3,23.0,5,Forward,0,1,0,31.700000000000003
43281,2025,WEST COAST EAGLES,12,31.700000000000003,9.5,2.5,11.0,6,Forward,0,0,0,30.299999999999997
43282,2017,Brisbane Lions,5,,,,,0,General,0,0,0,35.49999999999999
43282,2018,Brisbane Lions,3,35.49999999999999,17.6,0.2,5.0,1,General,0,0,0,23.25
43282,2019,Brisbane Lions,2,23.25,13.3,0.0,3.0,2,Defender,0,0,0,21.5
43283,2020,Sydney Swans,1,,,,,0,General,0,0,0,6.5
43283,2021,Sydney Swans,6,6.5,3.0,0.0,1.0,1,General,0,0,0,27.599999999999998
43283,2022,Sydney Swans,6,27.599999999999998,9.2,0.8,6.0,2,General,0,0,0,19.950000000000003
43283,2023,Sydney Swans,14,19.950000000000003,7.2,0.8,6.0,3,General,0,0,0,24.0
43283,2024,Sydney Swans,22,24.0,7.9,1.4,14.0,4,Forward,0,1,0,28.299999999999997
43283,2025,Sydney Swans,8,28.299999999999997,7.5,2.3,22.0,5,Forward,0,1,0,33.7
43284,2014,Essendon Bombers,16,,,,,0,General,0,0,0,28.450000000000003
43284,2015,Essendon Bombers,16,28.450000000000003,11.3,0.8,16.0,1,General,0,0,0,30.600000000000005
43284,2016,Essendon Bombers,18,30.600000000000005,12.3,0.4,16.0,2,General,0,0,0,24.099999999999994
43284,2017,Essendon Bombers,9,24.099999999999994,11.9,0.1,18.0,3,Defender,0,0,0,23.900000000000002
43284,2018,Essendon Bombers,7,23.900000000000002,12.6,0.0,9.0,4,General,0,0,0,21.249999999999996
43284,2019,Essendon Bombers,19,21.249999999999996,9.7,0.3,7.0,5,General,0,0,0,20.85
43284,2021,Essendon Bombers,1,20.85,9.8,0.1,19.0,6,General,0,0,0,10.5
43285,2015,Port Adelaide Power,7,,,,,0,General,0,0,0,25.149999999999995
43285,2016,Port Adelaide Power,15,25.149999999999995,10.4,0.7,7.0,1,General,0,0,0,29.25
43285,2017,Port Adelaide Power,13,29.25,14.1,0.7,15.0,2,General,0,0,0,35.349999999999994
43285,2018,Port Adelaide Power,6,35.349999999999994,18.3,0.4,13.0,3,Defender,0,0,0,27.5
43285,2019,Port Adelaide Power,17,27.5,15.3,0.3,6.0,4,General,0,0,0,40.150000000000006
43285,2020,Port Adelaide Power,17,40.150000000000006,19.6,0.5,17.0,5,General,0,0,0,33.04999999999999
43285,2021,Port Adelaide Power,22,33.04999999999999,16.4,0.3,17.0,6,General,1,0,1,50.1
43285,2022,Port Adelaide Power,22,50.1,23.6,0.5,22.0,7,General,1,0,1,48.0
43285,2023,Hawthorn Hawks,21,48.0,23.6,0.4,22.0,8,Defender,1,0,0,42.1
43285,2024,Hawthorn Hawks,23,42.1,23.1,0.4,21.0,9,Defender,1,0,0,46.95
43285,2025,Hawthorn Hawks,22,46.95,22.1,1.3,23.0,10,Forward,1,0,1,50.050000000000004
43286,2022,Fremantle Dockers,1,,,,,0,General,0,0,0,24.5
43286,2023,Fremantle Dockers,22,24.5,9.0,2.0,1.0,1,Forward,0,1,0,22.749999999999996
43286,2024,Fremantle Dockers,22,22.749999999999996,7.6,1.9,22.0,2,Forward,0,0,0,27.500000000000004
43286,2025,Fremantle Dockers,23,27.500000000000004,8.5,2.0,22.0,3,Forward,0,0,0,26.350000000000005
43287,2007,Carlton Blues,5,,,,,0,General,0,0,0,14.600000000000001
43287,2008,Carlton Blues,4,14.600000000000001,6.0,0.0,5.0,1,General,0,0,0,23.850000000000005
43287,2009,Carlton Blues,3,23.850000000000005,12.8,0.0,4.0,2,Defender,0,0,0,21.55
43287,2010,Carlton Blues,5,21.55,13.3,0.0,3.0,3,Defender,0,0,0,30.199999999999992
43288,2013,hawthorn hawks,5,,,,,0,General,0,0,0,23.900000000000006
43288,2015,hawthorn hawks,4,23.900000000000006,10.2,0.4,5.0,1,General,0,0,0,26.35
43288,2016,north melbourne kangaroos,9,26.35,10.0,0.3,4.0,2,General,0,0,0,24.3
43288,2017,north melbourne kangaroos,5,24.3,10.6,0.2,9.0,3,General,0,0,0,27.700000000000003
43288,2018,north melbourne kangaroos,21,27.700000000000003,11.2,0.6,5.0,4,General,0,0,0,42.94999999999999
43288,2019,north melbourne kangaroos,17,42.94999999999999,19.7,0.3,21.0,5,Midfielder,0,0,0,43.849999999999994
43288,2020,north melbourne kangaroos,15,43.849999999999994,20.6,0.4,17.0,6,Midfielder,1,0,1,45.2
43288,2021,north melbourne kangaroos,7,45.2,21.0,0.2,15.0,7,Midfielder,0,0,0,41.599999999999994
43288,2022,north melbourne kangaroos,14,41.599999999999994,18.9,0.6,7.0,8,Midfielder,0,0,0,44.09999999999999
43289,2020,Gold Coast Suns,17,,,,,0,General,0,0,0,30.749999999999996
43289,2021,Gold Coast Suns,20,30.749999999999996,16.5,0.2,17.0,1,General,0,0,0,43.49999999999999
43289,2022,Gold Coast Suns,21,43.49999999999999,22.7,0.0,20.0,2,Midfielder,1,0,1,53.99999999999999
43289,2023,Gold Coast Suns,23,53.99999999999999,26.1,0.5,21.0,3,Midfielder,1,0,1,56.699999999999996
43289,2024,Gold Coast Suns,23,56.699999999999996,26.9,0.6,23.0,4,Midfielder,1,0,1,61.2
43289,2025,Gold Coast Suns,23,61.2,29.0,1.2,23.0,5,Forward,1,0,1,64.2
43290,2015,BRISBANE LIONS,19,,,,,0,General,0,0,0,23.949999999999996
43290,2016,BRISBANE LIONS,17,23.949999999999996,11.6,0.2,19.0,1,General,0,0,0,22.200000000000003
43290,2017,BRISBANE LIONS,22,22.200000000000003,10.3,0.1,17.0,2,Defender,0,0,0,24.8
43290,2018,BRISBANE LIONS,18,24.8,13.0,0.1,22.0,3,Defender,0,0,0,31.200000000000003
43290,2019,BRISBANE LIONS,19,31.200000000000003,15.6,0.1,18.0,4,Defender,0,0,0,26.3
43290,2020,BRISBANE LIONS,14,26.3,13.2,0.0,19.0,5,Defender,0,0,0,20.249999999999996
43290,2021,BRISBANE LIONS,21,20.249999999999996,10.6,0.0,14.0,6,Defender,0,0,0,30.749999999999993
43290,2022,BRISBANE LIONS,21,30.749999999999993,15.4,0.0,21.0,7,Defender,0,0,0,25.199999999999996
43290,2023,BRISBANE LIONS,23,25.199999999999996,12.8,0.0,21.0,8,Defender,0,0,0,30.6
43290,2024,BRISBANE LIONS,22,30.6,14.5,0.0,23.0,9,Defender,0,0,0,31.2
43290,2025,BRISBANE LIONS,23,31.2,13.4,0.0,22.0,10,Defender,0,0,0,31.45
43291,2022,Gold Coast Suns,4,,,,,0,General,0,0,0,22.8
43291,2023,Gold Coast Suns,17,22.8,10.5,0.0,4.0,1,Defender,0,0,0,22.8
43291,2024,Gold Coast Suns,20,22.8,11.0,0.0,17.0,2,Defender,0,1,0,39.449999999999996
43291,2025,Gold Coast Suns,22,39.449999999999996,14.3,2.3,20.0,3,Forward,0,0,0,34.3
43292,2003,Carlton Blues,4,,,,,0,General,0,0,0,21.900000000000002
43293,2022,Greater Western Sydney Giants,1,,,,,0,General,0,0,0,5.5
43293,2023,Greater Western Sydney Giants,15,5.5,3.0,0.0,1.0,1,General,0,0,0,20.35
43293,2024,Greater Western Sydney Giants,4,20.35,9.7,0.1,15.0,2,General,0,0,0,35.0
43293,2025,Greater Western Sydney Giants,9,35.0,12.5,1.0,4.0,3,General,0,0,0,36.95
43294,2008,Collingwood Magpies,10,,,,,0,General,0,0,0,23.900000000000002
43294,2009,Collingwood Magpies,21,23.900000000000002,7.5,2.1,10.0,1,Forward,0,1,0,34.05
43294,2010,Collingwood Magpies,7,34.05,11.7,2.3,21.0,2,Forward,0,0,0,25.999999999999996
43294,2011,Fremantle Dockers,4,25.999999999999996,10.9,0.7,7.0,3,General,0,0,0,17.900000000000002
43294,2012,Fremantle Dockers,4,17.900000000000002,9.0,0.0,4.0,4,General,0,0,0,16.400000000000002
43295,2019,Brisbane Lions,17,,,,,0,General,0,0,0,26.650000000000002
43295,2020,Brisbane Lions,9,26.650000000000002,12.3,0.1,17.0,1,Defender,0,0,0,19.9
43295,2022,Brisbane Lions,21,19.9,10.6,0.0,9.0,2,Defender,0,0,0,28.500000000000004
43295,2023,Brisbane Lions,4,28.500000000000004,14.5,0.0,21.0,3,Defender,0,0,0,18.750000000000004
43295,2024,Brisbane Lions,12,18.750000000000004,8.0,0.0,4.0,4,General,0,0,0,31.049999999999997
43295,2025,Brisbane Lions,17,31.049999999999997,12.9,0.0,12.0,5,Defender,0,0,0,33.8
43296,2009,north melbourne kangaroos,10,,,,,0,General,1,0,1,50.449999999999996
43296,2010,north melbourne kangaroos,7,50.449999999999996,25.6,0.1,10.0,1,Midfielder,1,0,1,49.349999999999994
43296,2011,north melbourne kangaroos,13,49.349999999999994,23.1,0.7,7.0,2,Midfielder,0,0,0,37.15
43296,2012,north melbourne kangaroos,18,37.15,18.5,0.7,13.0,3,General,1,0,1,50.15
43296,2013,north melbourne kangaroos,5,50.15,25.7,0.6,18.0,4,General,0,0,0,23.099999999999998
43296,2014,north melbourne kangaroos,4,23.099999999999998,12.6,0.2,5.0,5,General,0,0,0,21.15
43297,2014,Fremantle Dockers,2,,,,,0,General,0,0,0,17.5
43297,2016,Fremantle Dockers,5,17.5,7.0,0.0,2.0,1,General,0,0,0,14.200000000000001
43297,2018,Fremantle Dockers,5,14.200000000000001,5.2,0.6,5.0,2,General,0,0,0,26.400000000000006
43298,2018,Collingwood Magpies,9,,,,,0,General,0,0,0,21.000000000000004
43298,2019,Collingwood Magpies,1,21.000000000000004,12.1,0.0,9.0,1,General,0,0,0,10.5
43298,2020,Collingwood Magpies,1,10.5,7.0,0.0,1.0,2,General,0,0,0,20.0
43299,2011,ST KILDA SAINTS,1,,,,,0,General,0,0,0,21.0
43300,2022,North Melbourne Kangaroos,3,,,,,0,General,0,0,0,23.4
43300,2023,North Melbourne Kangaroos,5,23.4,11.0,0.0,3.0,1,Defender,0,0,0,14.700000000000001
43300,2024,North Melbourne Kangaroos,15,14.700000000000001,8.4,0.0,5.0,2,General,0,0,0,25.35
43300,2025,North Melbourne Kangaroos,3,25.35,9.9,0.0,15.0,3,Defender,0,0,0,16.75
43301,2008,Carlton Blues,9,,,,,0,General,0,0,0,21.25
43301,2009,Carlton Blues,16,21.25,12.2,0.2,9.0,1,General,0,0,0,25.1
43301,2010,Carlton Blues,18,25.1,13.8,0.0,16.0,2,General,0,0,0,28.200000000000003
43301,2011,Carlton Blues,13,28.200000000000003,14.6,0.0,18.0,3,General,0,0,0,25.75
43301,2012,Carlton Blues,21,25.75,12.2,0.5,13.0,4,General,0,0,0,31.1
43301,2013,Carlton Blues,22,31.1,14.2,0.8,21.0,5,General,0,0,0,28.35
43301,2014,Carlton Blues,8,28.35,14.6,0.7,22.0,6,General,0,0,0,16.65
43301,2015,Carlton Blues,12,16.65,7.4,0.3,8.0,7,General,0,0,0,28.650000000000002
43301,2016,Carlton Blues,15,28.650000000000002,12.1,1.1,12.0,8,General,0,0,0,31.65000000000001
43301,2017,Carlton Blues,5,31.65000000000001,15.0,1.1,15.0,9,General,0,0,0,26.299999999999997
43302,2007,St Kilda Saints,3,,,,,0,General,0,0,0,16.8
43302,2008,St Kilda Saints,11,16.8,6.7,0.0,3.0,1,General,0,0,0,28.200000000000003
43302,2009,St Kilda Saints,3,28.200000000000003,10.8,0.9,11.0,2,General,0,0,0,47.949999999999996
43302,2010,St Kilda Saints,9,47.949999999999996,15.7,1.0,3.0,3,Midfielder,0,0,0,37.6
43302,2011,St Kilda Saints,21,37.6,15.7,0.4,9.0,4,General,0,0,0,37.199999999999996
43302,2012,St Kilda Saints,21,37.199999999999996,15.7,0.6,21.0,5,Midfielder,0,0,1,47.449999999999996
43302,2013,St Kilda Saints,21,47.449999999999996,20.3,0.8,21.0,6,Midfielder,0,0,1,47.949999999999996
43302,2014,St Kilda Saints,15,47.949999999999996,21.8,0.5,21.0,7,Midfielder,0,0,1,49.85
